Mapping project name,ESCO-O*NET Crosswalk,,,,,
11-2032.00,Public Relations Managers,"Plan, direct, or coordinate activities designed to create or maintain a favorable public image or raise issue awareness for their organization or client.",http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b,communication manager,"Communication managers are responsible for developing communication strategies in order to promote the organization's mission, services or product. They coordinate communication projects and manage the communications issued by the company for both the internal and the external clients. They supervise internal communications, ensuring that communications reach each one of the employees and further questions can be answered. For external communications, they coordinate coherence among the messages transmitted in mails, printed materials, press articles, and corporate promotional materials. They strive to maintain truthful communications.",closeMatch
11-2032.00,Public Relations Managers,"Plan, direct, or coordinate activities designed to create or maintain a favorable public image or raise issue awareness for their organization or client.",http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,Public relations officers represent a company or organisation to stakeholders and the public. They use communications strategies to promote an understanding of the activities and image of their clients in a favourable way.,closeMatch
11-2032.00,Public Relations Managers,"Plan, direct, or coordinate activities designed to create or maintain a favorable public image or raise issue awareness for their organization or client.",http://data.europa.eu/esco/occupation/b89ba3a8-f03a-46b8-ac54-c87d7204aad0,spokesperson,Spokespeople speak on behalf of companies or organisations. They use communication strategies to represent clients through public announcements and conferences. They promote their clients in a positive light and work to increase an understanding of their activities and interests.,closeMatch
11-2032.00,Public Relations Managers,"Plan, direct, or coordinate activities designed to create or maintain a favorable public image or raise issue awareness for their organization or client.",http://data.europa.eu/esco/occupation/9e285322-2cfa-430f-9b66-41be57d698e2,public affairs consultant,"Public affairs consultants function as representatives for a client's goal. They attempt to persuade legislative bodies and policy makers to implement laws or regulation in accordance with the client's wishes, and negotiate with parties with potentially conflicting interests. They perform analytical and research duties in order to ensure that the client's cause is being addressed in an appropriate way to the appropriate parties. They also consult their clients on their causes and policies.",closeMatch
11-2032.00,Public Relations Managers,"Plan, direct, or coordinate activities designed to create or maintain a favorable public image or raise issue awareness for their organization or client.",http://data.europa.eu/esco/occupation/425ed170-bf90-42c9-b5bd-148282ed96ff,destination manager,"Destination managers are in charge of managing and implementing the national/regional/local tourism strategies (or policies) for destination development, marketing and promotion.",broadMatch
11-2033.00,Fundraising Managers,"Plan, direct, or coordinate activities to solicit and maintain funds for special projects or nonprofit organizations.",http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,fundraising assistant,"Fundraising assistants provide administrative support for fundraising managers. They target potential donators or sponsors by applying surveys. They process donations and grant payments, maintain electronic and paper filing systems for all grants and donations, acknowledge donations and write thank you letters and maintain fundraising records.",closeMatch
11-2033.00,Fundraising Managers,"Plan, direct, or coordinate activities to solicit and maintain funds for special projects or nonprofit organizations.",http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6,programme funding manager,Programme funding managers take the lead in developing and realizing the funding strategy of the programmes of an organisation.,closeMatch
11-2033.00,Fundraising Managers,"Plan, direct, or coordinate activities to solicit and maintain funds for special projects or nonprofit organizations.",http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,"
Fundraising managers are responsible for raising money on behalf of organisations, often non-profit such as charities. Moreover, they manage the fundraised resources developing programs for its use. They perform a variety of tasks to raise money such as developing corporate partnerships, coordinating direct mail campaigns, organizing fundraisers, contacting donators or sponsors, and sourcing grant income from trusts, foundations and other statutory bodies.",exactMatch
11-3012.00,Administrative Services Managers,"Plan, direct, or coordinate one or more administrative services of an organization, such as records and information management, mail distribution, and other office support services.",http://data.europa.eu/esco/occupation/24d39e12-e104-49d3-8224-8b7a5f9b99d1,library manager,Library managers supervise the correct usage of library equipment and items. They manage the provided services of a library and the operation of the departments within a library. Library managers also provide training for new staff members and manage the budget of the library.,closeMatch
11-3012.00,Administrative Services Managers,"Plan, direct, or coordinate one or more administrative services of an organization, such as records and information management, mail distribution, and other office support services.",http://data.europa.eu/esco/occupation/3f6fc9db-18c1-45e8-819e-baf7b6cfe372,court administrator,"Court administrators perform managerial tasks in a court institution, such as supervision of staff, administration, communicating with judges and reviewing procedures. They also manage the court's finances, and oversee maintenance of the facility and equipment.",closeMatch
11-3012.00,Administrative Services Managers,"Plan, direct, or coordinate one or more administrative services of an organization, such as records and information management, mail distribution, and other office support services.",http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,office manager,"Office managers oversee the administrative work that clerical workers are commissioned to perform in various types of organisations or associations. They perform micromanagement and maintain a close view of administrative processes such as such as controlling correspondence, designing filing systems, reviewing and approving supply requisitions, assigning and monitoring clerical functions. They report to managers within the same department or to general managers in companies, depending on their size.",closeMatch
