f34ee429-b36d-49f9-a927-80b67a467cc8,,aanpassen aan verschillende rollen,http://data.europa.eu/esco/skill/f34ee429-b36d-49f9-a927-80b67a467cc8,3aad7665-fcc1-4ddb-96eb-3671bb68fa96,SK-7416,Interpréter un rôle,Een rol spelen,,skos:narrowMatch,
2940c865-1c63-4c48-9b4c-896154683c94,,toezicht houden op het onderhoud in wellnesscentra,http://data.europa.eu/esco/skill/2940c865-1c63-4c48-9b4c-896154683c94,60993716-af11-456e-88c2-a492f4435cc8,SK-7418,Contrôler un bassin thermal et les produits d' enveloppement,Het thermaal bad en producten voor pakkingen controleren,,skos:closeMatch,
f7a76fcc-7159-4eb3-8cbb-865fcc6084ca,,wellnessproducten,http://data.europa.eu/esco/skill/f7a76fcc-7159-4eb3-8cbb-865fcc6084ca,60993716-af11-456e-88c2-a492f4435cc8,SK-7418,Contrôler un bassin thermal et les produits d' enveloppement,Het thermaal bad en producten voor pakkingen controleren,,skos:closeMatch,
50e2757f-ba69-46ce-98a4-a1e95051cfbe,,kamers onderhouden,http://data.europa.eu/esco/skill/50e2757f-ba69-46ce-98a4-a1e95051cfbe,35ddbae1-9778-4107-935d-92c24356850c,SK-7420,Approvisionner un chariot de ménage/chariot de linge,De schoonmaak- of linnenkar aanvullen,,skos:broadMatch,
7bb01a18-4637-4535-ba18-258f48f705b8,,kamers schoonmaken,http://data.europa.eu/esco/skill/7bb01a18-4637-4535-ba18-258f48f705b8,35ddbae1-9778-4107-935d-92c24356850c,SK-7420,Approvisionner un chariot de ménage/chariot de linge,De schoonmaak- of linnenkar aanvullen,,skos:closeMatch,
6d2872f7-219c-43b0-a2cc-99f411121c03,,officiële documenten verstrekken,http://data.europa.eu/esco/skill/6d2872f7-219c-43b0-a2cc-99f411121c03,2598314d-ee0d-4db0-bb77-449274689890,SK-7421,Réaliser des documents administratifs relatifs à des obligations légales,Wettelijk verplichte administratieve documenten opstellen,,skos:exactMatch,
99fc129e-360c-4174-9553-5c666a64a395,,technische rapporten opstellen,http://data.europa.eu/esco/skill/99fc129e-360c-4174-9553-5c666a64a395,3a0c75c1-3aec-40b4-9f52-63abc5cda7ab,SK-7423,Réaliser des documents administratifs liés à l'exploitation d'un site,Administratie opstellen rond de exploitatie van een site,,skos:broadMatch,
b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,,marktanalyse,http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,982d9740-a366-4807-8acd-ad8ce68b1b5f,SK-7424,Prospecter un marché,Een markt prospecteren,,skos:closeMatch,
bf40aa7c-1e99-40bb-a718-1e1492aaf00f,,niches in de markt identificeren,http://data.europa.eu/esco/skill/bf40aa7c-1e99-40bb-a718-1e1492aaf00f,982d9740-a366-4807-8acd-ad8ce68b1b5f,SK-7424,Prospecter un marché,Een markt prospecteren,,skos:narrowMatch,
0f7b4bf5-8d37-4205-bd61-fe0878e9d9e2,,productieschema aanpassen,http://data.europa.eu/esco/skill/0f7b4bf5-8d37-4205-bd61-fe0878e9d9e2,32bcb5aa-7276-4068-bc52-47e21be78369,SK-7425,Proposer des évolutions d'organisation et de production,Organisatorische en productie-aanpassingen voorstellen,,skos:narrowMatch,
6e9aaf01-f2a4-4405-9733-29dc9825efa9,,productieniveaus aanpassen,http://data.europa.eu/esco/skill/6e9aaf01-f2a4-4405-9733-29dc9825efa9,32bcb5aa-7276-4068-bc52-47e21be78369,SK-7425,Proposer des évolutions d'organisation et de production,Organisatorische en productie-aanpassingen voorstellen,,skos:narrowMatch,
798d427e-51b3-4cd4-8b24-1357015e9ae7,,productie optimaliseren,http://data.europa.eu/esco/skill/798d427e-51b3-4cd4-8b24-1357015e9ae7,32bcb5aa-7276-4068-bc52-47e21be78369,SK-7425,Proposer des évolutions d'organisation et de production,Organisatorische en productie-aanpassingen voorstellen,,skos:narrowMatch,
766730a9-669f-43b5-ace2-c947fbbba7e8,,schadeclaims opstarten,http://data.europa.eu/esco/skill/766730a9-669f-43b5-ace2-c947fbbba7e8,4dd6031c-4c5b-445a-9bf8-fdbd9c2e4ab2,SK-7428,Réaliser une déclaration d'accident ou de sinistre,Ongevallen of schade aangeven,,skos:closeMatch,
54f8cc6e-7499-4062-949b-ab616b8efd26,,zorgen voor het comfort van de reizigers,http://data.europa.eu/esco/skill/54f8cc6e-7499-4062-949b-ab616b8efd26,40dffd2d-f41d-466a-9484-087c9ccb5d2d,SK-7429,Contrôler les conditions de sécurité et de confort dans un transport,Veiligheid- en comfort op de trein controleren,,skos:exactMatch,
afbc401c-cad8-43b6-8d61-775d2c7b58d5,,conformiteitsdocumenten opstellen,http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5,77024b68-1ff7-4cdc-bb0b-c0e8ffbe3ca8,SK-7430,Constituer des preuves de conformité pour une installation,Conformiteitsattesten opstellen voor een installatie,,skos:exactMatch,
599b2e75-00e8-482f-9335-b2f9aca415f1,,bevindingen van voedselinspectie in de kleinhandel evalueren,http://data.europa.eu/esco/skill/599b2e75-00e8-482f-9335-b2f9aca415f1,fcda08bc-1a59-4540-879c-07051507ade8,SK-7434,Contrôler la commercialisation de produits alimentaires ou industriels,De handel in voedings- en industriële producten controleren,,skos:closeMatch,
f2f463e5-2382-49cb-8199-e7e043d868df,,gezondheids- en veiligheidsvoorschriften,http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,da7dad36-0fc3-4166-8ee2-bc45a1cadf53,SK-7437,Contrôler un dispositif de sécurité,Veiligheidsvoorzieningen controleren,,skos:closeMatch,
6ae49291-0472-4c3d-a0af-d6797f20b82d,,beveiliging van machines beheren,http://data.europa.eu/esco/skill/6ae49291-0472-4c3d-a0af-d6797f20b82d,12ac96d4-5246-4438-9964-591657248ac3,SK-7438,Contrôler la sécurisation d'un engin à l'arrêt,De beveiliging van een machine bij stilstand controleren,,skos:broadMatch,
f9738fc9-4d67-43e8-bfda-954123e34d42,,beveiliging coördineren,http://data.europa.eu/esco/skill/f9738fc9-4d67-43e8-bfda-954123e34d42,44136f16-89b6-4147-bc86-88a7c5ef1753,SK-7439,Contrôler la mise en sécurité des accès aux équipements,De beveiliging van de toegang tot installaties controleren,,skos:narrowMatch,
65a3a184-7d11-4db9-9b85-281961d1514b,,routinecontroles van machines uitvoeren,http://data.europa.eu/esco/skill/65a3a184-7d11-4db9-9b85-281961d1514b,8f88dc1a-f8a8-4bcd-9ffb-3a7cf538ae00,SK-7441,Maintenir en état des zones d'embarquement/débarquement,De op- en afstapzone's onderhouden,,skos:broadMatch,
2274827b-eeb5-457d-a60f-a3c04aedbc19,,distributie van promotiemateriaal voor bestemmingen beheren,http://data.europa.eu/esco/skill/2274827b-eeb5-457d-a60f-a3c04aedbc19,873f671d-f04e-49ff-8bb1-1d13548f487d,SK-7442,Oganiser la diffusion de supports de communication,De verspreiding van communicatie organiseren,,skos:closeMatch,
e8f602f8-b98b-4071-b088-c65e016cdf98,,mediaplanning,http://data.europa.eu/esco/skill/e8f602f8-b98b-4071-b088-c65e016cdf98,873f671d-f04e-49ff-8bb1-1d13548f487d,SK-7442,Oganiser la diffusion de supports de communication,De verspreiding van communicatie organiseren,,skos:closeMatch,
14525f24-afb4-4a4e-80a7-facf27080cdd,,digitale bibliotheken beheren,http://data.europa.eu/esco/skill/14525f24-afb4-4a4e-80a7-facf27080cdd,2654d0a6-bf76-4769-885b-12928ece17f5,SK-7447,Saisir des documents numériques,Digitale documenten beheren,,skos:broadMatch,
b769f524-0f25-44d7-8538-5c46710a040e,,digitale documenten beheren,http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e,2654d0a6-bf76-4769-885b-12928ece17f5,SK-7447,Saisir des documents numériques,Digitale documenten beheren,,skos:exactMatch,
afbc401c-cad8-43b6-8d61-775d2c7b58d5,,conformiteitsdocumenten opstellen,http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5,fb0073a0-1824-4c2c-b74b-d1a6421949f4,SK-7448,Effectuer des opérations de contrôle de conformité,Conformiteitscontroles uitvoeren,,skos:narrowMatch,
a1f79d57-2e4d-4876-a7ac-4ab19e0861dc,,ooggetuigenverslagen aanhoren,http://data.europa.eu/esco/skill/a1f79d57-2e4d-4876-a7ac-4ab19e0861dc,ed24b4f4-448c-4a6a-b6e4-9183dffc736b,SK-7452,Effectuer des investigations et enquêtes judiciaires,Gerechtelijke onderzoeken uitvoeren,,skos:closeMatch,
db10b60e-efd2-4ba9-a873-d1e2ec37620f,,gerechtelijke procedures,http://data.europa.eu/esco/skill/db10b60e-efd2-4ba9-a873-d1e2ec37620f,ed24b4f4-448c-4a6a-b6e4-9183dffc736b,SK-7452,Effectuer des investigations et enquêtes judiciaires,Gerechtelijke onderzoeken uitvoeren,,skos:narrowMatch,
2f4e1ff6-1191-4fd8-b1bf-043af19cec65,,sensorisch onderzoek uitvoeren,http://data.europa.eu/esco/skill/2f4e1ff6-1191-4fd8-b1bf-043af19cec65,1e1b30f7-3414-4d7d-bb1a-36ee0030eba1,SK-7453,Réaliser des tests sensoriels pour des produits de consommation,Zintuiglijke tests voor consumptiegoederen uitvoeren,,skos:closeMatch,
2f4e1ff6-1191-4fd8-b1bf-043af19cec65,,sensorisch onderzoek uitvoeren,http://data.europa.eu/esco/skill/2f4e1ff6-1191-4fd8-b1bf-043af19cec65,a039fad4-fbd9-4d4d-abb2-9448e9cc5bf1,SK-7454,Mettre en oeuvre des tests sensoriels auprès de panélistes,Zintuiglijke tests laten uitvoeren bij een panel,,skos:broadMatch,
de8e4040-7f7b-45d4-9b0d-c4fbeb9740fc,,namen van geuren bepalen,http://data.europa.eu/esco/skill/de8e4040-7f7b-45d4-9b0d-c4fbeb9740fc,a039fad4-fbd9-4d4d-abb2-9448e9cc5bf1,SK-7454,Mettre en oeuvre des tests sensoriels auprès de panélistes,Zintuiglijke tests laten uitvoeren bij een panel,,skos:closeMatch,
29312151-0805-41c8-a111-0109a7e932f0,,handelen op de financiële markt,http://data.europa.eu/esco/skill/29312151-0805-41c8-a111-0109a7e932f0,f48bca19-d1d8-4418-914c-d6d037b8ba69,SK-7455,Réaliser des opérations de marché des taux d'intérêts,Transacties uitvoeren op rentemarkten,,skos:broadMatch,
a05ead02-1728-4d60-929c-7e7c3a87672c,,financiële instrumenten gebruiken,http://data.europa.eu/esco/skill/a05ead02-1728-4d60-929c-7e7c3a87672c,f48bca19-d1d8-4418-914c-d6d037b8ba69,SK-7455,Réaliser des opérations de marché des taux d'intérêts,Transacties uitvoeren op rentemarkten,,skos:broadMatch,
6dbf93ce-2e5d-4116-a9f5-5468968d59f2,,vreemde valuta verhandelen,http://data.europa.eu/esco/skill/6dbf93ce-2e5d-4116-a9f5-5468968d59f2,82638d30-9365-4627-a3f8-f955eee7e466,SK-7457,Réaliser des opérations de marché des devises ou Forex,Transacties uitvoeren op de valutamarkt of Forex,,skos:broadMatch,
29312151-0805-41c8-a111-0109a7e932f0,,handelen op de financiële markt,http://data.europa.eu/esco/skill/29312151-0805-41c8-a111-0109a7e932f0,363c6d45-876c-43c4-bcac-a10ac45313d8,SK-7458,Réaliser des opérations de marché des produits dérivés,Transacties uitvoeren op de derivatenmarkt,,skos:broadMatch,
a05ead02-1728-4d60-929c-7e7c3a87672c,,financiële instrumenten gebruiken,http://data.europa.eu/esco/skill/a05ead02-1728-4d60-929c-7e7c3a87672c,363c6d45-876c-43c4-bcac-a10ac45313d8,SK-7458,Réaliser des opérations de marché des produits dérivés,Transacties uitvoeren op de derivatenmarkt,,skos:broadMatch,
cb60d989-8e8e-4da3-9bf2-98be1a09c36b,,pensioenen verstrekken,http://data.europa.eu/esco/skill/cb60d989-8e8e-4da3-9bf2-98be1a09c36b,1de09d1e-16da-4e80-a738-c7814a186407,SK-7459,"Réaliser des opérations de liquidation de prestations maladie, retraite ou invalidité","Ziekte-, pensioen- of invaliditeitsvergoedingen uitkeren",,skos:narrowMatch,
a5acf4ab-767c-42cc-b9ae-b4a11faa198f,,bedieningskarren klaarzetten,http://data.europa.eu/esco/skill/a5acf4ab-767c-42cc-b9ae-b4a11faa198f,e04aa714-e6ad-43ac-b900-f1cce6bcebcf,SK-746,Préparer et effectuer le service des petits-déjeuners,Ontbijt klaarmaken en opdienen,,skos:narrowMatch,
29312151-0805-41c8-a111-0109a7e932f0,,handelen op de financiële markt,http://data.europa.eu/esco/skill/29312151-0805-41c8-a111-0109a7e932f0,d63b8c3c-a044-4879-b40a-e74ce7a5852f,SK-7460,Réaliser des opérations de marché d'actions et d'indices boursiers,Transacties uitvoeren op de aandelenmarkt en beursindexen,,skos:broadMatch,
a05ead02-1728-4d60-929c-7e7c3a87672c,,financiële instrumenten gebruiken,http://data.europa.eu/esco/skill/a05ead02-1728-4d60-929c-7e7c3a87672c,d63b8c3c-a044-4879-b40a-e74ce7a5852f,SK-7460,Réaliser des opérations de marché d'actions et d'indices boursiers,Transacties uitvoeren op de aandelenmarkt en beursindexen,,skos:broadMatch,
c4b5eec1-2da9-4353-acd4-fbbf929123e2,,handelen in effecten,http://data.europa.eu/esco/skill/c4b5eec1-2da9-4353-acd4-fbbf929123e2,d63b8c3c-a044-4879-b40a-e74ce7a5852f,SK-7460,Réaliser des opérations de marché d'actions et d'indices boursiers,Transacties uitvoeren op de aandelenmarkt en beursindexen,,skos:closeMatch,
14464b13-19b5-4403-8c2c-09eb98e28f2f,,inlichten over fiscale plichten,http://data.europa.eu/esco/skill/14464b13-19b5-4403-8c2c-09eb98e28f2f,06ebf3ff-f8e4-46c0-beb6-fae9684d71e1,SK-7463,Conseiller des clients en matière de gestion comptable,Klanten adviseren over boekhoudkundig beheer,,skos:narrowMatch,
450054eb-ccdb-42a7-baf0-371aba515fe7,,financiële engineering,http://data.europa.eu/esco/skill/450054eb-ccdb-42a7-baf0-371aba515fe7,47ca4115-32d6-4b1e-82eb-020cb638630c,SK-7464,Intégrer des modèles mathématiques financiers à des systèmes d'information,Financiële mathematische modellen integreren in informatiesystemen,,skos:broadMatch,
56426cfa-6e92-4ed9-a632-f08849864588,,beleggingsportefeuilles controleren,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,a79fa804-a54b-4971-9566-181964756d9a,SK-7466,Établir un mandat de gestion,Beheersmandaten uitvoeren,,skos:broadMatch,
450054eb-ccdb-42a7-baf0-371aba515fe7,,financiële engineering,http://data.europa.eu/esco/skill/450054eb-ccdb-42a7-baf0-371aba515fe7,bb09b423-ceb4-448d-aeac-0c804746ad7d,SK-7467,Réaliser des modèles mathématiques financiers pour des opérateurs de marchés,Financiële mathematische modellen uitwerken voor beurshandelaars,,skos:broadMatch,
0b05cfa0-5f2a-4c74-850f-094d32fd1c1b,,materiaal laden,http://data.europa.eu/esco/skill/0b05cfa0-5f2a-4c74-850f-094d32fd1c1b,ebeb275b-ac96-4871-9646-0a103103f98b,SK-7473,Contrôler un chargement,Het laden controleren,,skos:closeMatch,
94130d7d-bebb-4263-b9d4-854e147fefc0,,zorgen voor het veilig laden van goederen volgens het laadplan,http://data.europa.eu/esco/skill/94130d7d-bebb-4263-b9d4-854e147fefc0,ebeb275b-ac96-4871-9646-0a103103f98b,SK-7473,Contrôler un chargement,Het laden controleren,,skos:broadMatch,
6dbf93ce-2e5d-4116-a9f5-5468968d59f2,,vreemde valuta verhandelen,http://data.europa.eu/esco/skill/6dbf93ce-2e5d-4116-a9f5-5468968d59f2,8034dc94-5186-4541-9aab-0b5b575287ab,SK-7475,Comptabiliser des devises,Valutatransacties inboeken,,skos:broadMatch,
4d38b095-6730-4157-9807-8049dd7b43b8,,projectvoortgang documenteren,http://data.europa.eu/esco/skill/4d38b095-6730-4157-9807-8049dd7b43b8,70c49fe7-9df2-4016-9c12-3a18810f6303,SK-7478,Présenter un produit fini à son commanditaire,Een afgewerkt product presenteren aan de opdrachtgever,,skos:closeMatch,
2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1,,besturingssystemen van vliegtuigen,http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1,e2b4c133-4b4d-499d-b5ff-c8c8ffc9a0ba,SK-7479,Vérifier l'intégrité d'une structure électronique,De integriteit van de elektronische structuren controleren,,skos:narrowMatch,
89bb44dc-9f4c-400b-86cd-dcd0bd599a58,,elektronische systemen onderhouden,http://data.europa.eu/esco/skill/89bb44dc-9f4c-400b-86cd-dcd0bd599a58,e2b4c133-4b4d-499d-b5ff-c8c8ffc9a0ba,SK-7479,Vérifier l'intégrité d'une structure électronique,De integriteit van de elektronische structuren controleren,,skos:closeMatch,
baf501a8-f0fe-4ad7-9b69-8e920fa1a87b,,elektronische eenheden testen,http://data.europa.eu/esco/skill/baf501a8-f0fe-4ad7-9b69-8e920fa1a87b,e2b4c133-4b4d-499d-b5ff-c8c8ffc9a0ba,SK-7479,Vérifier l'intégrité d'une structure électronique,De integriteit van de elektronische structuren controleren,,skos:closeMatch,
7b3abd38-61ae-42a4-88bb-0884784f9ee1,,klant raad geven over technische mogelijkheden,http://data.europa.eu/esco/skill/7b3abd38-61ae-42a4-88bb-0884784f9ee1,6c4038e8-a911-4462-887a-615ff72beaa3,SK-7480,Proposer des solutions techniques à un client,Technische oplossingen voorstellen aan een klant,,skos:closeMatch,
4ce4dd33-7429-4e65-a055-6e46a34cb19b,,printplaten assembleren,http://data.europa.eu/esco/skill/4ce4dd33-7429-4e65-a055-6e46a34cb19b,b7326fb2-6b7c-4c11-a66e-8121ce54ad89,SK-7483,Identifier des modifications d'implantation ou de câblage,Wijzigingen in plaatsing of bedrading bepalen,,skos:broadMatch,
462cff4e-7c7d-4552-b395-4d3dc71edf00,,certificeringen voor transport van gevaarlijke goederen herzien,http://data.europa.eu/esco/skill/462cff4e-7c7d-4552-b395-4d3dc71edf00,927dacde-5c7f-498f-a8ea-273dbd80d6e1,SK-7487,Procéder à des contrôles nécessitant des habilitations/certifications,Controles uitvoeren die een certificatie vereisen,,skos:narrowMatch,
8657a613-7567-44d5-89aa-36550c5c0ac9,,mensen opsporen,http://data.europa.eu/esco/skill/8657a613-7567-44d5-89aa-36550c5c0ac9,0ff51f5e-268b-495f-a5fb-db2cb70c928d,SK-7488,Réaliser une enquête,Speurwerk uitvoeren,,skos:closeMatch,
2ff405ec-f59c-4a7b-84b6-9776a49582c4,,boekhoudregelgeving,http://data.europa.eu/esco/skill/2ff405ec-f59c-4a7b-84b6-9776a49582c4,057d2aa4-dde5-4a3e-9ab0-ae7dcb4d0a1a,SK-7489,Réviser une procédure comptable,Boekhoudprocedures nakijken,,skos:broadMatch,
b5cb259e-83e7-48f5-950e-245d5b5fd6d0,,boekhoudkundige procedures opstellen,http://data.europa.eu/esco/skill/b5cb259e-83e7-48f5-950e-245d5b5fd6d0,057d2aa4-dde5-4a3e-9ab0-ae7dcb4d0a1a,SK-7489,Réviser une procédure comptable,Boekhoudprocedures nakijken,,skos:closeMatch,
d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,,rapporten presenteren,http://data.europa.eu/esco/skill/d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,a24f176a-9dc0-4330-beeb-76be082967aa,SK-7491,Présenter un projet à des clients ou à des collaborateurs,Een project voorstellen aan klanten of medewerkers,,skos:broadMatch,
9685849e-f2b4-490f-85b5-20fc6fff9fda,,markeermiddelen in magazijnen gebruiken,http://data.europa.eu/esco/skill/9685849e-f2b4-490f-85b5-20fc6fff9fda,5545e2d3-3106-416a-afb9-ea1b57d39a22,SK-7496,Identifier un produit par marquage,Producten markeren,,skos:closeMatch,
263f43b1-1a22-462b-a9ed-1757ea6570f7,,smeltovens bedienen,http://data.europa.eu/esco/skill/263f43b1-1a22-462b-a9ed-1757ea6570f7,364b5f5c-5bb8-4403-9183-dc1c2b799d2f,SK-7497,Contrôler la fusion d'un métal,De smelting van metaal controleren,,skos:closeMatch,
1f6eac42-e5aa-4fa7-a75d-a4eea12c618e,,interne mededelingen verspreiden,http://data.europa.eu/esco/skill/1f6eac42-e5aa-4fa7-a75d-a4eea12c618e,14b03ad9-5b18-406a-b40b-41bf737e4ca2,SK-7498,Réaliser des actions de communication interne,Intern communiceren,,skos:exactMatch,
1cebfd4f-2ab3-480a-a3c8-8065a303717d,,volksgezondheidsproblemen aanpakken,http://data.europa.eu/esco/skill/1cebfd4f-2ab3-480a-a3c8-8065a303717d,2df2ec71-6b52-44aa-8d6e-02f810f40dc4,SK-7499,Promouvoir des recommandations de santé publique,Het volksgezondheidsbeleid promoten,,skos:closeMatch,
3f9eafe9-965d-4397-b095-176809c84eeb,,maatschappij en gezondheid,http://data.europa.eu/esco/skill/3f9eafe9-965d-4397-b095-176809c84eeb,2df2ec71-6b52-44aa-8d6e-02f810f40dc4,SK-7499,Promouvoir des recommandations de santé publique,Het volksgezondheidsbeleid promoten,,skos:closeMatch,
86ed2a45-eae9-4ab7-b0e6-d7508d33df4f,,matrijzen,http://data.europa.eu/esco/skill/86ed2a45-eae9-4ab7-b0e6-d7508d33df4f,b45b01ac-a7b9-4a24-8eee-6896aaf3a88a,SK-750,Intervenir dans le domaine des outillages et moules industriels,Werken aan industrieel gereedschap en matrijzen,,skos:closeMatch,
c5f8613b-5546-4295-8b26-7bf977d401f0,,verzekeringspolissen opstellen,http://data.europa.eu/esco/skill/c5f8613b-5546-4295-8b26-7bf977d401f0,5c8bd88f-fa29-40cd-8423-c6c113dc8242,SK-7506,Réaliser un devis de contrat d'assurance,Prijsopgaves voor verzekeringscontracten opstellen,,skos:broadMatch,
d6e800ae-bbbb-453f-8ac6-19973a8ecea9,,verzekeringen verkopen,http://data.europa.eu/esco/skill/d6e800ae-bbbb-453f-8ac6-19973a8ecea9,5c8bd88f-fa29-40cd-8423-c6c113dc8242,SK-7506,Réaliser un devis de contrat d'assurance,Prijsopgaves voor verzekeringscontracten opstellen,,skos:broadMatch,
c0fce59c-e227-4745-945f-95eb2f0bc03e,,productverbeteringen aanbevelen,http://data.europa.eu/esco/skill/c0fce59c-e227-4745-945f-95eb2f0bc03e,f297da9c-cbdd-4845-92ad-d65ca6bd9e9a,SK-7507,Proposer des améliorations produit,Productverbeteringen voorstellen,,skos:exactMatch,
cc9b4fbb-65f1-4c92-9229-1392d03b6e20,,informatie structureren,http://data.europa.eu/esco/skill/cc9b4fbb-65f1-4c92-9229-1392d03b6e20,030e52c7-f2e1-41ea-8319-2adf660aff67,SK-7510,"Réaliser la structure d'un document (sommaire, table, bibliographie etc.)",Documenten structureren,,skos:broadMatch,
acecc13c-90fa-406f-81e3-eb71bca47ae5,,verslagen van activiteiten voltooien,http://data.europa.eu/esco/skill/acecc13c-90fa-406f-81e3-eb71bca47ae5,22a72490-a17f-4af3-9c25-e68d83595b62,SK-7511,Rédiger un rapport d'activité,Een activiteitenrapport opstellen,,skos:exactMatch,
ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,,gegevens over de voortgang van het werk bijhouden,http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,22a72490-a17f-4af3-9c25-e68d83595b62,SK-7511,Rédiger un rapport d'activité,Een activiteitenrapport opstellen,,skos:narrowMatch,
781797f4-c2c3-49a4-a80d-eb81eb4f818c,,liquiditeitenbeheer,http://data.europa.eu/esco/skill/781797f4-c2c3-49a4-a80d-eb81eb4f818c,69782ff4-3810-4706-a970-1cc79f3027e5,SK-7512,Effectuer des virements de liquidité,Liquiditeitsstortingen uitvoeren,,skos:broadMatch,
5c98825f-146d-4d35-97cf-207b2afd9ae2,,technische tekeningen maken,http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2,ee7fdda9-7304-4428-a855-6cbee105d24d,SK-7517,"Réaliser les dessins, plans et schémas de documents techniques","Tekeningen, plannen en schema's voor technische documenten opmaken",,skos:narrowMatch,
2ac79be0-1f66-48da-84a6-2d294179927f,,kledingpatronen maken,http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f,ba75ae31-a180-4901-9a48-ce4a0b2a6e86,SK-7518,Concevoir un patron de base,Een basispatroon maken,,skos:closeMatch,
7230026d-778b-4461-a357-1f2bff0f9495,,vlekken verwijderen,http://data.europa.eu/esco/skill/7230026d-778b-4461-a357-1f2bff0f9495,f492c0d6-7662-47a3-aa96-cef79b379582,SK-7523,Détacher des tissus et peaux,Textiel of leder ontvlekken,,skos:narrowMatch,
79c36c91-28a5-44b7-ab9b-7093b2d4b21e,,advies geven over financiële zaken,http://data.europa.eu/esco/skill/79c36c91-28a5-44b7-ab9b-7093b2d4b21e,5c730c54-3140-4718-9b63-d5755c78bca6,SK-7524,Vérifier les justificatifs de placement et de rentabilité financière,Bewijsstukken van beleggingen en financiële rentabiliteit controleren,,skos:closeMatch,
5c98825f-146d-4d35-97cf-207b2afd9ae2,,technische tekeningen maken,http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2,5012b008-b0eb-4ceb-8b81-b057b0983c55,SK-7525,Retoucher des illustrations de documents techniques,Illustraties bij technische documenten retoucheren,,skos:broadMatch,
2562fa92-6ecf-4ba9-831e-0ce94acb8991,,apparatuur demonteren,http://data.europa.eu/esco/skill/2562fa92-6ecf-4ba9-831e-0ce94acb8991,0a888e51-9a4e-4d5c-9041-e641881fda34,SK-7526,Démonter un équipement,Uitrustingen demonteren,,skos:closeMatch,
3e9b580d-811b-48df-a5d1-a7bdd26f901f,,financiële controlerapporten opstellen,http://data.europa.eu/esco/skill/3e9b580d-811b-48df-a5d1-a7bdd26f901f,2be24219-e9b9-4b74-af40-177590479072,SK-7527,Etablir des justificatifs de placement et de rentabilité financière,Bewijsstukken van beleggingen en financiële rentabiliteit opstellen,,skos:narrowMatch,
190b7060-79fa-4450-9a3d-c4ce63b0fa4d,,onderdelen op een elektronisch bord solderen,http://data.europa.eu/esco/skill/190b7060-79fa-4450-9a3d-c4ce63b0fa4d,1917db28-9ba5-44f2-8d9d-97b44cc07a16,SK-7528,Installer un équipement,Uitrustingen installeren,,skos:closeMatch,
026db24f-6972-460b-a784-d34afaf8d498,,verfkwaliteit inspecteren,http://data.europa.eu/esco/skill/026db24f-6972-460b-a784-d34afaf8d498,af433882-c9c9-4c02-b47c-ca7406d43204,SK-753,Contrôler les résultats de la teinture/coloration,Verf- en kleurresultaten controleren,,skos:closeMatch,
2f4f78ac-0246-4c59-907d-9fcb46f8fb77,,kleurverschillen aangeven,http://data.europa.eu/esco/skill/2f4f78ac-0246-4c59-907d-9fcb46f8fb77,af433882-c9c9-4c02-b47c-ca7406d43204,SK-753,Contrôler les résultats de la teinture/coloration,Verf- en kleurresultaten controleren,,skos:closeMatch,
e8f80ec5-c423-4eb2-9f0f-805d22f844ae,,registratie van incidenten en ongevallen,http://data.europa.eu/esco/skill/e8f80ec5-c423-4eb2-9f0f-805d22f844ae,7163498b-efab-4be2-b8eb-fe8d9dcf14ba,SK-7530,Établir un rapport d'accident et d'incident,Rapporteren over ongevallen en incidenten,,skos:closeMatch,
015b0162-6dd3-4d46-bbfd-325086155dd5,,voorraden inkopen,http://data.europa.eu/esco/skill/015b0162-6dd3-4d46-bbfd-325086155dd5,93b516dd-12e5-42bd-be40-9a0b4628bed9,SK-7531,Approvisionner,De voorraad aanvullen,,skos:closeMatch,
e7d6c4f1-baa6-438e-ac0d-1107ddb204e9,,zoeken naar een geschikte locatie,http://data.europa.eu/esco/skill/e7d6c4f1-baa6-438e-ac0d-1107ddb204e9,9477b4cd-0c3f-4e4d-8465-e264571b8d27,SK-7532,Repérer des intérieurs ou extérieurs,Binnen- of buitenlocaties voor opnames zoeken,,skos:broadMatch,
