Mapping project name,ESCO - CS NOC [1.0.9]
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-11-25
Classification 1 Name,Povolání ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.9
Classification 1 Language,cs
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasifikace zaměstnání CZ-ISCO
Classification 2 Concept type,unknown
Classification 2 Version,2020
Classification 2 Language,cs
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/17c02096-05d6-4a5a-ba93-9f22d68df0d3,montážní dělník dentálních nástrojů a přístrojů/montážní dělnice dentálních nástrojů a přístrojů,http://data.europa.eu/esco/occupation/17c02096-05d6-4a5a-ba93-9f22d68df0d3,8212,"Montážní dělníci elektrických, energetických a elektronických zařízení",,skos:broadMatch,
http://data.europa.eu/esco/isco/C3119,Technici ve fyzikálních a příbuzných oborech jinde neuvedení,http://data.europa.eu/esco/isco/C3119,3119.9,Technici v ostatních průmyslových oborech jinde neuvedení,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/891af43e-0946-4fa9-8115-a2b9be849cb0,"specialista zahraničního obchodu v oblasti hodin, hodinek a klenotů/specialistka zahraničního obchodu v oblasti hodin, hodinek a klenotů",http://data.europa.eu/esco/occupation/891af43e-0946-4fa9-8115-a2b9be849cb0,3331.1,Odbytoví agenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,technik výroby přízí/technička výroby přízí,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,8151.0,"Obsluha strojů na úpravu vláken, dopřádání a navíjení příze a nití",,skos:broadMatch,
http://data.europa.eu/esco/isco/C3153,"Piloti, navigátoři, letečtí technici a příbuzní pracovníci",http://data.europa.eu/esco/isco/C3153,3153.6,Operátoři bezpilotních letadel (dronů),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,manažer distribuce/manažerka distribuce,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c3b82711-273d-4fa8-8de7-0ac3d99c16fc,přednášející v oboru počítačové vědy,http://data.europa.eu/esco/occupation/c3b82711-273d-4fa8-8de7-0ac3d99c16fc,2310,Učitelé na vysokých a vyšších odborných školách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/ecac98ea-9fc3-4475-9b23-8af94f41603d,nástrojař pro kovové nástroje a formy/nástrojařka pro kovové nástroje a formy,http://data.europa.eu/esco/occupation/ecac98ea-9fc3-4475-9b23-8af94f41603d,7222.1,Nástrojaři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,mechanik převodových ústrojí/mechanička převodových ústrojí,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,Seřizovači a obsluha obráběcích strojů (kromě dřevoobráběcích),,skos:broadMatch,
http://data.europa.eu/esco/isco/C0310,"Zaměstnanci v ozbrojených silách, další hodnosti",http://data.europa.eu/esco/isco/C0310,0310.3,Čekatelé v ozbrojených silách,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,instruktor řízení kolejových vozidel/instruktorka řízení kolejových vozidel,http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,2320.4,Lektoři dalšího vzdělávání,,skos:broadMatch,
http://data.europa.eu/esco/occupation/f738f568-b4ff-4f23-acb7-5f99d9a3b393,specialista zahraničního obchodu v oblasti mléčných výrobků a jedlých olejů/specialistka zahraničního obchodu v oblasti mléčných výrobků a jedlých olejů,http://data.europa.eu/esco/occupation/f738f568-b4ff-4f23-acb7-5f99d9a3b393,3331.1,Odbytoví agenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/27eb624c-6171-4c71-aa71-bb21e83381d4,odborník v oboru chemická metalurgie/odbornice v oboru chemická metalurgie,http://data.europa.eu/esco/occupation/27eb624c-6171-4c71-aa71-bb21e83381d4,2146.3,"Důlní a hutní inženýři technologové, normovači a specialisté v příbuzných oborech",,skos:broadMatch,
http://data.europa.eu/esco/occupation/b3b79192-f6e0-4aa0-92d1-f876508e05b3,výrobce kostýmů/výrobkyně kostýmů,http://data.europa.eu/esco/occupation/b3b79192-f6e0-4aa0-92d1-f876508e05b3,7531.1,Krejčí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,vedoucí zpracování usní za mokra,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,1321.2,Řídící pracovníci ve zpracovatelském průmyslu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a8c7004a-e59c-4a4d-9092-2cb4533ffe58,líhňař v odvětví akvakultury/líhňařka v odvětví akvakultury,http://data.europa.eu/esco/occupation/a8c7004a-e59c-4a4d-9092-2cb4533ffe58,6221.0,Kvalifikovaní pracovníci v oblasti akvakultury,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,účetní,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,3313.3,Odborní účetní finanční a investiční,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/d117ef65-b253-4f04-bc85-353ef853443a,cytolog/cytoložka,http://data.europa.eu/esco/occupation/d117ef65-b253-4f04-bc85-353ef853443a,3212.1,Zdravotní laboranti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/eb6efbb9-9216-4e86-bc3b-de2223cd4667,všeobecný zvěrolékař/všeobecná zvěrolékařka,http://data.europa.eu/esco/occupation/eb6efbb9-9216-4e86-bc3b-de2223cd4667,2250.0,Veterinární lékaři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3f32394b-f1b1-48ef-96ee-74405fb7c6b6,prodejce loterie,http://data.europa.eu/esco/occupation/3f32394b-f1b1-48ef-96ee-74405fb7c6b6,5230,Pokladníci a prodavači vstupenek a jízdenek,,skos:broadMatch,
http://data.europa.eu/esco/occupation/490d0c6f-0dc8-4825-9f17-207749fb1785,opravář pokladen/opravářka pokladen,http://data.europa.eu/esco/occupation/490d0c6f-0dc8-4825-9f17-207749fb1785,7421.0,Mechanici a opraváři elektronických přístrojů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3b2229b4-807c-482a-89ca-2d0a542be196,sociální pracovník v oblasti péče o seniory/sociální pracovnice v oblasti péče o seniory,http://data.europa.eu/esco/occupation/3b2229b4-807c-482a-89ca-2d0a542be196,2635.4,Sociální pracovníci specialisté v oblasti péče o seniory (kromě péče o zdravotně postižené),,skos:exactMatch,
http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3,pracovník údržby telekomunikačních zařízení/pracovnice údržby telekomunikačních zařízení,http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3,7422.0,Mechanici a opraváři informačních a komunikačních technologií,,skos:broadMatch,
http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,specialista v oblasti průmyslového inženýrství/specialistka v oblasti průmyslového inženýrství,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,2141.1,"Specialisté analytici rozborů, studií, racionalizace výroby",,skos:broadMatch,
http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,hlavní průvodčí,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,5112.1,Vlakvedoucí v osobní dopravě,,skos:exactMatch,
http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,technik trhacích prací/technička trhacích prací,http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,7542.0,Střelmistři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/71bac871-7594-4d86-a19f-592079bd8154,prodavač ve stavebninách/prodavačka ve stavebninách,http://data.europa.eu/esco/occupation/71bac871-7594-4d86-a19f-592079bd8154,5223.7,Prodavači stavebnin a příbuzného materiálu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,vývojový technik/vývojová technička,http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,3115.1,Strojírenští technici ve výzkumu a vývoji,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,specialista v oblasti recyklace/specialistka v oblasti recyklace,http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,2143.0,Specialisté v oblasti průmyslové ekologie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,specialista zahraničního obchodu v oblasti zemědělských strojů a zařízení/specialistka zahraničního obchodu v oblasti zemědělských strojů a zařízení,http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,3331.1,Odbytoví agenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21,řídící pracovník v oblasti nemovitostí/řídící pracovnice v oblasti nemovitostí,http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21,1439.4,Řídící pracovníci v oblasti nemovitostí,,skos:exactMatch,
http://data.europa.eu/esco/occupation/1a953e5a-f53f-461d-818b-6b2e655a751f,opravář hodin/opravářka hodin,http://data.europa.eu/esco/occupation/1a953e5a-f53f-461d-818b-6b2e655a751f,7311.1,"Výrobci, mechanici a opraváři hodin",,skos:broadMatch,
http://data.europa.eu/esco/occupation/1c5ec3d2-a241-4ba2-ba20-e4da565383a6,obsluha bubnu,http://data.europa.eu/esco/occupation/1c5ec3d2-a241-4ba2-ba20-e4da565383a6,8122.2,Obsluha zařízení (kromě lakovacích) na povrchovou úpravu kovů a jiných materiálů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d38c2107-98f2-47b7-8bb4-f69750d51082,asistent zdravotní péče/asistentka zdravotní péče,http://data.europa.eu/esco/occupation/d38c2107-98f2-47b7-8bb4-f69750d51082,5321.2,Pracovníci přímé obslužné péče v oblasti pobytové péče,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/291da1ab-1f90-426d-bbc5-60d0fa7d608b,konzultant cestovní kanceláře/konzultantka cestovní kanceláře,http://data.europa.eu/esco/occupation/291da1ab-1f90-426d-bbc5-60d0fa7d608b,4221.1,Konzultanti a organizátoři zájezdů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,energetický specialista/energetická specialistka,http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,3112,Stavební technici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/cc844eb8-c81d-40ff-af3d-119700e60f23,nákupčí kostýmů,http://data.europa.eu/esco/occupation/cc844eb8-c81d-40ff-af3d-119700e60f23,3323.0,Nákupčí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,botanik/botanička,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,2131.4,Botanici,,skos:exactMatch,
http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,řidič nákladního automobilu/řidička nákladního automobilu,http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,8332.2,Řidiči tahačů,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/71a98a24-e02b-4ba6-b4df-6556d7ae98cc,obsluha strojů pro konečnou úpravu papíru,http://data.europa.eu/esco/occupation/71a98a24-e02b-4ba6-b4df-6556d7ae98cc,8171.0,Obsluha strojů a zařízení na výrobu a zpracování papíru,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,instruktor první pomoci/instruktorka první pomoci,http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,3253.0,Odborní pracovníci v oblasti komunitní zdravotní péče,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1391bdf9-bd61-4fb5-91ca-c29036ab2b60,domácí ošetřovatel/domácí ošetřovatelka,http://data.europa.eu/esco/occupation/1391bdf9-bd61-4fb5-91ca-c29036ab2b60,5322.1,Ošetřovatelé v oblasti ambulantních a terénních služeb a domácí péče,,skos:narrowMatch,pripadne dat exact match a dalsie dve dat na podskupinu
http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c,marketingový manažer/marketingová manažerka,http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c,1221.3,Řídící pracovníci v oblasti marketingu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronom/agronomka,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,2132.3,Specialisté v oblasti zahradnictví,,skos:closeMatch,
http://data.europa.eu/esco/occupation/a256838b-0843-4ad2-a2fb-4531f94e63d8,osobní kuchař/osobní kuchařka,http://data.europa.eu/esco/occupation/a256838b-0843-4ad2-a2fb-4531f94e63d8,3434.9,Ostatní šéfkuchaři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3f6fc9db-18c1-45e8-819e-baf7b6cfe372,ředitel správy soudu/ředitelka správy soudu,http://data.europa.eu/esco/occupation/3f6fc9db-18c1-45e8-819e-baf7b6cfe372,1349.4,Řídící pracovníci v právní oblasti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3,manažer kvality/manažerka kvality,http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3,1219.1,Řídící pracovníci v oblasti kvality a certifikace systémů řízení (ISO),,skos:broadMatch,"V NSP su JP, ktore zodpovedaju alternativnym ang. nazvom - preto exact"
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,právník/právnička,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.2,Státní zástupci,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f6803a58-91d9-4251-9a07-09fc387cec16,hudebník/hudebnice,http://data.europa.eu/esco/occupation/f6803a58-91d9-4251-9a07-09fc387cec16,2652.5,Instrumentalisté,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,inženýr řízení jakosti/inženýrka řízení jakosti,http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,2146.5,Důlní a hutní inženýři kontroly a řízení kvality a specialisté v příbuzných oborech,,skos:narrowMatch,"doplnil miro "
http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487,textilní technik technolog/textilní technička technoložka,http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487,2141.1,"Specialisté analytici rozborů, studií, racionalizace výroby",,skos:broadMatch,"doplnil miro, podla mna tchnolog je v racionalizacii vyroby"
http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,střihač oděvů/střihačka oděvů,http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,7532.3,"Střihači textilu, kůží a podobných materiálů",,skos:broadMatch,
http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,poskytovatel masáží shiatsu/poskytovatelka masáží shiatsu,http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,3255,Odborní pracovníci v oblasti rehabilitace,,skos:broadMatch,
http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,učitel odborného výcviku v oboru elektro/učitelka odborného výcviku v oboru elektro,http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,2320,"Učitelé odborných předmětů, praktického vyučování, odborného výcviku (kromě pro žáky se speciálními vzdělávacími potřebami) a lektoři dalšího vzdělávání",,skos:broadMatch,
http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,manažer distribuce ovoce a zeleniny/manažerka distribuce ovoce a zeleniny,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,elektroinženýr/elektroinženýrka,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,2151.4,"Inženýři elektrotechnici a energetici přípravy a realizace investic, inženýringu",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,pracovník v rostlinné výrobě/pracovnice v rostlinné výrobě,http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,9213.0,Pomocní pracovníci ve smíšeném hospodářství,,skos:broadMatch,
http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,řidič vozidel zdravotnické záchranné služby/řidička vozidel zdravotnické záchranné služby,http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,5329.6,Řidiči vozidel zdravotnické záchranné služby,,skos:exactMatch,
http://data.europa.eu/esco/occupation/d85e041f-8306-476e-a2cd-59baa1e61992,technik pro lov a sklizeň v odvětví akvakultury/technička pro lov a sklizeň v odvětví akvakultury,http://data.europa.eu/esco/occupation/d85e041f-8306-476e-a2cd-59baa1e61992,6221.0,Kvalifikovaní pracovníci v oblasti akvakultury,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a4ab8347-782f-4ca1-940d-44ffea256ebf,obsluha strojů na lisování optických disků,http://data.europa.eu/esco/occupation/a4ab8347-782f-4ca1-940d-44ffea256ebf,8142.0,Obsluha strojů na výrobu a zpracování výrobků z plastu,,skos:broadMatch,
http://data.europa.eu/esco/isco/C3412,Odborní pracovníci v oblasti sociální práce,http://data.europa.eu/esco/isco/C3412,3412.9,Ostatní odborní pracovníci v sociální oblasti,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,inspektor kvality textilu/inspektorka kvality textilu,http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,7543.0,"Kvalitáři a testovači výrobků, laboranti (kromě potravin a nápojů)",,skos:broadMatch,
http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,technik v oblasti geologie/technička v oblasti geologie,http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,3111.3,Technici v oblasti geologie,,skos:exactMatch,dala som exact - ok
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,celník/celnice,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,3351.7,Vrchní komisaři Celní správy ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/4b05bef2-ded4-4b09-ab94-f4c6a555a775,sociální pracovník/sociální pracovnice,http://data.europa.eu/esco/occupation/4b05bef2-ded4-4b09-ab94-f4c6a555a775,2635.5,Sociální pracovníci specialisté v oblasti péče o děti a mládež (kromě péče o zdravotně postižené),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,kadeřník/kadeřnice,http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,5141.0,Kadeřníci,,skos:exactMatch,
http://data.europa.eu/esco/occupation/35d4ab0d-5a2a-4ed8-b8ba-7169314168f5,"velkoobchodník s počítači, počítačovým periferním zařízením a softwarem/velkoobchodnice s počítači, počítačovým periferním zařízením a softwarem",http://data.europa.eu/esco/occupation/35d4ab0d-5a2a-4ed8-b8ba-7169314168f5,3324.0,Obchodní makléři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,designér instruktážních materiálů/designérka instruktážních materiálů,http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,2351.4,Specialisté pro tvorbu učebních pomůcek,,skos:closeMatch,
http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,výrobce chirurgického vybavení/výrobkyně chirurgického vybavení,http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,7311,"Výrobci, mechanici a opraváři přesných přístrojů a zařízení",,skos:broadMatch,
http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,fotograf/fotografka,http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,3431.3,Techničtí fotografové,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f874980a-e08f-4a58-bc21-2ff3cf472ec5,pracovník půjčovny automobilů a lehkých motorových vozidel/pracovnice půjčovny automobilů a lehkých motorových vozidel,http://data.europa.eu/esco/occupation/f874980a-e08f-4a58-bc21-2ff3cf472ec5,5249.1,Pracovníci v půjčovnách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,manažer investičních strategií/manažerka investičních strategií,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,2412.2,Investiční poradci specialisté,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c5328083-eda0-4ca8-b9cb-99a46e73a9bc,specialista/specialistka na rostlinné výtažky,http://data.europa.eu/esco/occupation/c5328083-eda0-4ca8-b9cb-99a46e73a9bc,2131,"Biologové, botanici, zoologové a příbuzní specialisté",,skos:broadMatch,
http://data.europa.eu/esco/occupation/534d18fe-eae4-4a02-af4d-f78e92faa5d5,montér zavlažovacích systémů/montérka zavlažovacích systémů,http://data.europa.eu/esco/occupation/534d18fe-eae4-4a02-af4d-f78e92faa5d5,7126,"Instalatéři, potrubáři, stavební zámečníci a stavební klempíři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,mikrobiolog/mikrobioložka,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,2131.1,Biologové,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,"obsluha strojů, které lisují nebo foukají roztavenou sklovinu do forem",http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,8181.1,Obsluha strojů a zařízení na výrobu skla,,skos:broadMatch,
http://data.europa.eu/esco/occupation/24677ef2-512c-4f4a-bc1c-14bf374e9f22,inženýr rotačních strojů/inženýrka rotačních strojů,http://data.europa.eu/esco/occupation/24677ef2-512c-4f4a-bc1c-14bf374e9f22,2144,Strojní inženýři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e,projektant elektrických systémů/projektantka elektrických systémů,http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e,3113.2,"Elektrotechnici a technici energetici projektanti, konstruktéři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,zkušební inženýr/zkušební inženýrka,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,2149,Specialisté v oblasti techniky v ostatních oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3d924c0d-ffee-4f11-adc7-c2bfb76fcf73,obsluha žehlicích strojů a zařízení,http://data.europa.eu/esco/occupation/3d924c0d-ffee-4f11-adc7-c2bfb76fcf73,8157.0,Obsluha strojů v prádelnách a čistírnách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/4bc4170d-f4df-44e4-a3be-394242ae3017,obchodník s cennými papíry/obchodnice s cennými papíry,http://data.europa.eu/esco/occupation/4bc4170d-f4df-44e4-a3be-394242ae3017,2412,Finanční a investiční poradci a příbuzní specialisté,,skos:closeMatch,"CZ ISCO, NSP ma dealerov, maklerov - burzovych, investicnych, bankovych v 2412 - otazka vztah"
http://data.europa.eu/esco/occupation/3caa57c9-d360-4ce4-8000-34a983666ba7,pracovník fermentačního sklepa/pracovnice fermentačního sklepa,http://data.europa.eu/esco/occupation/3caa57c9-d360-4ce4-8000-34a983666ba7,8160.5,Obsluha strojů na výrobu nápojů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/41a8e7c8-e1d8-4984-9b3c-dbbad1699f83,montér stropů/montérka stropů,http://data.europa.eu/esco/occupation/41a8e7c8-e1d8-4984-9b3c-dbbad1699f83,7112.4,Montéři suchých staveb,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b53209fa-ba54-4a7a-b71c-bcc8014053ec,"specialista zahraničního obchodu v oblasti strojů, průmyslového zařízení, lodí a letadel/specialistka zahraničního obchodu v oblasti strojů, průmyslového zařízení, lodí a letadel",http://data.europa.eu/esco/occupation/b53209fa-ba54-4a7a-b71c-bcc8014053ec,3331.1,Odbytoví agenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,finanční analytik/finanční analytička,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,2413.6,Finanční analytici,,skos:exactMatch,
http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,asistent oddělení lidských zdrojů/asistentka oddělení lidských zdrojů,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,4416.0,Personální referenti,,skos:exactMatch,alebo exact
http://data.europa.eu/esco/occupation/1b123879-8f0d-4793-8069-3dc21a08921a,specialista pro chemické látky/specialistka pro chemické látky,http://data.europa.eu/esco/occupation/1b123879-8f0d-4793-8069-3dc21a08921a,2113.1,Výzkumní a vývojoví vědečtí pracovníci v chemických oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,správce konkurzní podstaty/správkyně konkurzní podstaty,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,2411,Specialisté v oblasti účetnictví,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,zemědělský poradce pro živočišnou výrobu/zemědělská poradkyně pro živočišnou výrobu,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,2132.2,Specialisté v oblasti zootechniky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,všeobecná sestra se specializací,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,2221.7,Sestry pro péči v psychiatrických oborech,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,obsluha dřevoobráběcích frézek,http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,8172.0,Obsluha automatizovaných strojů a zařízení na prvotní zpracování dřeva,,skos:broadMatch,
